date,CCF,CCF_quality,TPP,TPP_quality,VNS,VNS_quality,FPT,FPT_quality,CAL,CAL_quality,COS,COS_quality,MOKE,MOKE_quality,GEO_A,GEO_A_quality,GEO_C,GEO_C_quality,binarized_FREWEIR,Horizon_15,Horizon_20,Horizon_25,Horizon_30,Horizon_35,Horizon_40,Horizon_45,Horizon_50,Horizon_55,Horizon_60,Horizon_65,Horizon_70,Horizon_75,Horizon_80
2/3/2025,2578.428571,0,3541.714286,0,1181.142857,0,25678.14286,0,49.57142857,0,423,0,292.7142857,0,13604.28571,0,9362.857143,0,0,19.49296761,19.03939247,18.57904625,18.21619034,17.93670464,17.65402603,17.30750084,17.08705139,16.76875114,16.42968941,16.11480904,15.76951885,15.34674263,14.74619198
2/4/2025,2636.285714,0,3652.571429,0,1197.428571,0,31433.85714,0,48.42857143,0,715.7142857,0,304.7142857,0,16502.85714,0,11430,0,0.142857143,19.41603088,19.04254341,18.5900898,18.25381279,17.95739746,17.68152618,17.35899353,17.01988411,16.72376251,16.38094139,16.0732193,15.71896267,15.2897892,14.91187859
2/5/2025,2579.142857,0,3886.714286,0,1220.857143,0,38965.28571,0,47,0,1208.857143,0,309.2857143,0,20168.57143,0,14012.85714,0,0.285714286,19.83872795,19.39904594,18.92503738,18.56011772,18.16988945,17.82160759,17.47250175,17.12281609,16.86690903,16.43323898,16.04995728,15.64779758,15.16789246,14.73002338
2/6/2025,2650.857143,0,3993.142857,0,1241.857143,0,47061,0,46.28571429,0,1450.428571,0,310.4285714,0,24157.14286,0,16871.42857,0,0.428571429,19.91196632,19.41996956,19.00497818,18.63325691,18.22894096,17.84187317,17.46212959,17.16225433,16.81214523,16.44406319,16.10661125,15.75503445,15.37222195,14.91613293
2/7/2025,2723.142857,0,4105,0,1260.857143,0,55132.42857,0,46.28571429,0,1816,0,309.2857143,0,28171.42857,0,19747.14286,0,0.571428571,19.62625694,19.16790581,18.77500725,18.41909409,18.00612068,17.65525627,17.35680389,17.00670242,16.63790131,16.25260925,15.88234425,15.51277733,15.20871639,14.81195736
2/8/2025,2795.285714,0,4222.428571,0,1271.571429,0,62784,0,46,0,2062,0,304.7142857,0,31928.57143,0,22457.14286,0,0.714285714,20.00974274,19.56008339,19.1731205,18.77392387,18.37710571,17.971035,17.56455803,17.21321297,16.85151863,16.53256416,16.16608238,15.71776199,15.35528946,15.0296917
2/9/2025,2968,0,4222.285714,0,1279.428571,0,69139.57143,0,45.85714286,0,2067.714286,0,303.5714286,0,35042.85714,0,24685.71429,0,0.857142857,20.21845436,19.81135368,19.3306427,18.90431595,18.52074814,18.12025833,17.75619316,17.28508949,16.94576263,16.60496712,16.21261406,15.87426376,15.53520393,15.10023212
2/10/2025,2825.857143,0,4222.571429,0,1285.285714,0,73495.57143,0,46.28571429,0,2081.428571,0,303.4285714,0,37214.28571,0,26214.28571,0,1,19.9882164,19.62784386,19.17874718,18.7935276,18.41007423,18.0114994,17.61007118,17.14658928,16.81657219,16.43609238,16.10635948,15.66061783,15.30656528,14.9270153
2/11/2025,2654.571429,0,4223.428571,0,1286.571429,0,75862.28571,0,46.28571429,0,1898,0,295.4285714,0,38414.28571,0,27071.42857,0,1,19.88804054,19.3224926,18.93216324,18.53088188,18.11972618,17.75279045,17.38871765,17.01166725,16.6570549,16.31319427,15.98187923,15.56320381,15.18450069,14.85318851
2/12/2025,2483,0,4231.285714,0,1283.571429,0,76394.14286,0,46,0,1498.142857,0,295.8571429,0,38800,0,27371.42857,0,1,19.98607635,19.43295479,18.99801826,18.59890556,18.13967514,17.74440956,17.43706322,17.11547279,16.77449226,16.38689995,16.02251244,15.64221191,15.28030586,14.78282261
2/13/2025,2310.857143,0,4225.142857,0,1297,0,76340.57143,0,46.57142857,0,1989.571429,0,311.8571429,0,38857.14286,0,27400,0,1,19.74837303,19.24583054,18.84913445,18.49810982,18.03864288,17.63962936,17.30747032,16.89181328,16.54162216,16.17717743,15.8730526,15.48495865,15.16839123,14.7487011
2/14/2025,2138.571429,0,4221.571429,0,1343.142857,0,76060.57143,0,47.42857143,0,2785.285714,0,324.8571429,0,38785.71429,0,27342.85714,0,1,19.76752663,19.28410149,18.7735939,18.39055824,17.97412491,17.64943504,17.36673737,16.98329735,16.71128464,16.44957161,16.02997208,15.72321415,15.37348461,14.93885231
2/15/2025,1995.571429,0,4214.857143,0,1508,0,75548,0,47.85714286,0,3028.142857,0,336.1428571,0,38614.28571,0,27200,0,1,19.67115402,19.15914726,18.61306381,18.29365158,17.88691521,17.56103325,17.25043106,16.87662697,16.63155174,16.26209259,15.87998581,15.46865177,15.11824608,14.71714592
2/16/2025,1909.857143,0,4214.714286,0,1726.285714,0,75023.57143,0,48,0,3183.857143,0,345.1428571,0,38428.57143,0,27057.14286,0,1,19.57114029,19.04829597,18.56245232,18.26725006,17.86445427,17.47803688,17.11704063,16.83152771,16.59617424,16.22493744,15.93704891,15.56204605,15.19412708,14.78747654
2/17/2025,2009.857143,0,4210.142857,0,1923.714286,0,74567.42857,0,48.14285714,0,3302.428571,0,355.1428571,0,38271.42857,0,26928.57143,0,1,19.30045319,18.77876091,18.29769897,17.91920662,17.63258362,17.30799675,17.07271576,16.68183517,16.44130516,16.14112473,15.83954334,15.52793789,15.1483469,14.70356178
2/18/2025,2195.428571,0,4099.285714,0,2108,0,74264.42857,0,48.28571429,0,3404.428571,0,377.2857143,0,38085.71429,0,26800,0,1,19.02928162,18.40665436,18.02167702,17.64743233,17.48533058,17.19374847,16.96292114,16.58311844,16.36431694,16.05964661,15.75704288,15.46295071,15.14223862,14.68008614
2/19/2025,2379.571429,0,3988.142857,0,2259.142857,0,73968.42857,0,48.42857143,0,3488.571429,0,386,0,37900,0,26700,0,1,18.77113342,18.37390518,18.00273132,17.67948914,17.42715645,17.10793686,16.87591362,16.49567986,16.28186226,15.96761894,15.69279289,15.3771801,15.02624321,14.59512806
2/20/2025,2479.571429,0,3950.428571,0,2354.285714,0,73688.28571,0,48,0,2912.857143,0,371.7142857,0,37671.42857,0,26571.42857,0,1,18.92359924,18.53877068,18.16736984,17.85857391,17.58646393,17.27119446,17.04813957,16.66267395,16.43680191,16.12407112,15.8540411,15.5076952,15.13359356,14.70125771
2/21/2025,2536.571429,0,3945.285714,0,2390,0,73210.28571,0,47.14285714,0,1887.142857,0,359.7142857,0,37400,0,26371.42857,0,1,18.68946457,18.24648285,17.85069847,17.52659798,17.24407387,16.9217968,16.65620613,16.21850204,15.98046303,15.6966114,15.47464657,15.10525608,14.72542477,14.33071423
2/22/2025,2593.714286,0,3953.571429,0,2289.857143,0,72592.57143,0,46.57142857,0,1505.571429,0,351.5714286,0,37100,0,26128.57143,0,1,18.77453041,18.38875008,18.04299164,17.72272491,17.47527122,17.17122841,16.90849686,16.4604969,16.21445656,15.84567833,15.56391335,15.24862289,14.94159317,14.4754467
2/23/2025,2579.714286,0,3952.714286,0,2125.142857,0,71871,0,47,0,1275.142857,0,344.4285714,0,36757.14286,0,25842.85714,0,1,18.7219696,18.34702301,18.02384758,17.71360779,17.41168213,17.16952705,16.89455605,16.4615078,16.20586777,15.84399223,15.56978798,15.28596115,14.94852257,14.55400085
2/24/2025,2493.142857,0,3956.571429,0,1977.857143,0,71050.57143,0,47,0,1116.857143,0,334.7142857,0,36357.14286,0,25557.14286,0,1,18.93396378,18.54639816,18.0786953,17.73179245,17.39570618,17.14952278,16.87766266,16.44474411,16.22534943,15.9790144,15.72227383,15.40891743,15.03212452,14.59398937
2/25/2025,2335.142857,0,4066.714286,0,1838.285714,0,70198,0,47.14285714,0,999.8571429,0,311.4285714,0,35928.57143,0,25271.42857,0,1,19.14650917,18.79945755,18.36520767,18.01798439,17.61126518,17.39027023,17.07642937,16.71840286,16.44746971,16.09790993,15.7786665,15.39301777,15.03117085,14.52534389
2/26/2025,2179.285714,0,4170.428571,0,1724.571429,0,68920.71429,0,47.28571429,0,909.1428571,0,299.5714286,0,35442.85714,0,24928.57143,0,0.857142857,19.41944122,19.02626991,18.52359581,18.14170647,17.70978737,17.36489487,17.00925255,16.6470623,16.39583015,16.00289917,15.69370556,15.32579041,14.96072197,14.49062061
2/27/2025,2107.714286,0,4215.285714,0,1651.142857,0,67214.28571,0,47.42857143,0,830.8571429,0,296.2857143,0,34800,0,24485.71429,0,0.714285714,19.46976852,19.13926125,18.65445518,18.26688766,17.87024117,17.56662941,17.24803734,16.8876667,16.58859825,16.20905113,15.8558445,15.43467999,15.08689404,14.5898037
2/28/2025,2065.142857,0,4223.428571,0,1602.714286,0,65176.57143,0,47.57142857,0,768.7142857,0,292.4285714,0,33971.42857,0,23928.57143,0,0.571428571,19.26279831,18.89836884,18.39217949,18.07234764,17.68297195,17.37103462,17.02711868,16.68220901,16.39613914,16.06863213,15.6978054,15.33467579,15.02542019,14.56504154
3/1/2025,1993.571429,0,4225.142857,0,1573.857143,0,62724.57143,0,48.28571429,0,721.8571429,0,278.4285714,0,32971.42857,0,23257.14286,0,0.428571429,19.22471428,18.85001755,18.35244942,18.00061989,17.58672333,17.23731232,16.93014145,16.54380798,16.27289963,15.94668579,15.52060699,15.08508778,14.74944592,14.3062191
3/2/2025,1921.285714,0,4229.571429,0,1557.714286,0,60259.42857,0,49.14285714,0,697.7142857,0,258.1428571,0,31785.71429,0,22485.71429,0,0.285714286,19.16503716,18.75753784,18.22539902,17.88248825,17.51105499,17.09086418,16.75263596,16.40321922,16.11214256,15.75965977,15.4300499,15.0401268,14.63402939,14.20358658
3/3/2025,1907.428571,0,4227.857143,0,1545.142857,0,57579.42857,0,49.85714286,0,698.8571429,0,237.4285714,0,30471.42857,0,21614.28571,0,0.142857143,19.17411041,18.67695045,18.1679554,17.81257629,17.43785286,17.09039879,16.77486229,16.38375282,16.11501503,15.80296993,15.49084187,15.0767107,14.69271755,14.3191185
3/4/2025,1865.428571,0,4223.428571,0,1536.857143,0,54801.28571,0,49.42857143,0,686.8571429,0,219.5714286,0,29100,0,20685.71429,0,0,19.06975174,18.61078072,18.11019325,17.75479507,17.39170837,16.99864769,16.66917992,16.27944756,16.01720428,15.63976955,15.3555088,14.92220688,14.60241795,14.24154949
3/5/2025,1808.714286,0,4228.428571,0,1536.857143,0,52419,0,48.85714286,0,675.5714286,0,198.1428571,0,27714.28571,0,19771.42857,0,0,19.06414032,18.62736702,18.10440063,17.73702431,17.40677261,17.0232296,16.70206451,16.30794334,16.05309296,15.68116379,15.37001419,14.94313908,14.58918285,14.20372105
3/6/2025,1752.428571,0,4235,0,1553.857143,0,50347.28571,0,48,0,687,0,177,0,26385.71429,0,18900,0,0,19.09648705,18.63666344,18.14214134,17.73665237,17.40898705,17.01064301,16.68995094,16.35908127,16.03195763,15.58520412,15.27935696,14.82652664,14.47597313,14.12774658
3/7/2025,1723.714286,0,4240.857143,0,1578.571429,0,48616.14286,0,47.42857143,0,693.8571429,0,157.8571429,0,25142.85714,0,18114.28571,0,0,19.28379631,18.71126556,18.19415665,17.76245499,17.45465469,17.0596447,16.74232483,16.48385239,16.1511898,15.79339504,15.48076916,15.05320644,14.74802494,14.36118793
3/8/2025,1738.142857,0,4237.285714,0,1625.428571,0,47308.42857,0,46.42857143,0,694,0,158.8571429,0,24028.57143,0,17385.71429,0,0,19.36135674,18.79685783,18.3263855,17.91421127,17.59020042,17.19451904,16.84139252,16.57914734,16.22460747,15.79053879,15.4591589,15.0435257,14.71516323,14.34105396
3/9/2025,1755,0,4211.142857,0,1694.285714,0,46006.85714,0,44.57142857,0,678.1428571,0,166.5714286,0,23042.85714,0,16728.57143,0,0,19.29714775,18.78346443,18.27958298,17.85579872,17.57927704,17.11709785,16.77351379,16.52694511,16.20079803,15.78610229,15.440238,15.02512741,14.67546272,14.2809515
3/10/2025,1784.142857,0,4218.428571,0,1772.857143,0,44972.42857,0,43.28571429,0,641.1428571,0,177.4285714,0,22345.2381,0.142857143,16142.85714,0,0,19.22370529,18.7711277,18.28637695,17.8916626,17.61153221,17.16623688,16.81308746,16.52436829,16.27674866,15.88808727,15.56122398,15.20988846,14.81351852,14.3800869
3/11/2025,1841.142857,0,4224.285714,0,1852.285714,0,44131.42857,0,43.14285714,0,621.2857143,0,188,0,21892.85714,0.285714286,15614.28571,0,0,19.20644951,18.75068855,18.27132607,17.82707214,17.55489159,17.13300705,16.81536674,16.49656677,16.19095612,15.82258987,15.39963341,15.01853466,14.68338776,14.27907562
3/12/2025,1911.285714,0,4222.714286,0,1926.571429,0,43290,0,43.14285714,0,612,0,204.8571429,0,21642.85714,0.428571429,15114.28571,0,0,19.04240799,18.54831886,18.09838867,17.63515854,17.3725872,16.95603752,16.63544083,16.27058029,15.98025703,15.62693882,15.32418823,14.96735764,14.67177486,14.28706551
3/13/2025,1981.857143,0,4219.714286,0,1986.285714,0,42450,0,43.42857143,0,701.7142857,0,217.4285714,0,21595.2381,0.571428571,14714.28571,0,0,19.09368706,18.60473824,18.14038086,17.78204727,17.50888252,17.22380257,16.90769768,16.49891472,16.24199677,15.92782784,15.62901783,15.17978668,14.82816124,14.3718853
3/14/2025,2025.714286,0,4216.285714,0,2051.571429,0,41610,0,43.57142857,0,799.8571429,0,231.1428571,0,21735.71429,0.714285714,14414.28571,0,0,18.71534729,18.32273483,17.94901276,17.55008507,17.26244736,16.90943909,16.60804367,16.21817398,15.95257187,15.64855766,15.3396616,14.98064995,14.63747978,14.22907257
3/15/2025,2039.428571,0,4213.285714,0,2161.571429,0,40764.42857,0,43.71428571,0,892.4285714,0,234.8571429,0,22050,0.857142857,14300,0,0,18.67038918,18.25904083,17.9162941,17.59478378,17.332407,17.01985359,16.74320412,16.36672974,16.09874725,15.83534908,15.56376743,15.2291832,14.89566422,14.44301033
3/16/2025,2066.142857,0,4243.285714,0,2300.428571,0,40314.57143,0,43.85714286,0,964.2857143,0,237.4285714,0,22566.66667,1,14342.85714,0,0,18.42464828,18.04482079,17.64954185,17.33692169,17.02026939,16.74503899,16.52513313,16.13657188,15.94002151,15.64611244,15.41063404,15.08044338,14.78269005,14.28874588
3/17/2025,2123.142857,0,4239.142857,0,2498.428571,0,40091.85714,0,44.57142857,0,1421.285714,0,240,0,23083.33333,1,14542.85714,0,0,18.52834129,18.11242294,17.74349403,17.46035957,17.08711815,16.85900688,16.67621422,16.26856995,15.94487381,15.65670013,15.43494129,15.03310776,14.73268318,14.39926147
3/18/2025,2208.714286,0,4235.428571,0,2731.571429,0,40620.85714,0,45,0,1858.714286,0,240,0,23600,1,15014.28571,0,0,18.32999039,17.83020973,17.43971634,17.1765213,16.81397629,16.54327011,16.30625153,15.99621296,15.72274208,15.49416351,15.24216843,14.93929768,14.57858276,14.2851963
3/19/2025,2352.285714,0,4236.857143,0,3095.857143,0,41937.71429,0,45.14285714,0,2084.285714,0,235.8571429,0,24116.66667,1,15742.85714,0,0,18.33825493,17.94407654,17.56840515,17.26923752,16.92263412,16.64370537,16.37992668,16.12344551,15.85757732,15.58784485,15.38020897,14.96606922,14.70043087,14.33243942
3/20/2025,2509.571429,0,4235.714286,0,3496.142857,0,43623.57143,0,45.57142857,0,2138.571429,0,234.8571429,0,24633.33333,1,16542.85714,0,0,18.42716599,18.06279373,17.73700905,17.42250824,17.07378769,16.71178246,16.4660759,16.26421356,15.99738121,15.73525143,15.34741497,15.06564236,14.72244835,14.29873085
3/21/2025,2480.571429,0,4236.714286,0,3857.857143,0,45455.28571,0,45.85714286,0,2168.571429,0,231.1428571,0,25150,0.857142857,17328.57143,0,0,18.41197014,17.87284088,17.48097992,17.2602253,16.91485214,16.50349808,16.24466705,16.10442543,15.89593315,15.54548836,15.17800522,14.90539169,14.54183006,14.17828178
3/22/2025,2525,0,4136.714286,0,4152.142857,0,47426.28571,0,46.14285714,0,2197.142857,0,228.1428571,0,25592.85714,0.714285714,18028.57143,0,0,18.39917755,17.90484047,17.58146477,17.2945137,16.96247864,16.54594231,16.31145287,16.08440018,15.78817081,15.40480232,15.04780483,14.68955612,14.3966074,14.13486767
3/23/2025,2566.857143,0,4030.714286,0,4589.571429,0,49053.42857,0,46.14285714,0,2248.571429,0,226.4285714,0,25919.04762,0.571428571,18628.57143,0,0,18.35725403,17.83406448,17.51325989,17.20444489,16.85871124,16.49875641,16.24275589,15.91451931,15.68844986,15.30115414,15.01619625,14.57321644,14.37143326,14.06975842
3/24/2025,2552.285714,0,3926.571429,0,4715,0,50434,0,46,0,1924.285714,0,221.5714286,0,26100,0.428571429,19085.71429,0,0,18.20224571,17.69470978,17.33071136,16.98536301,16.59810829,16.26467705,15.95810223,15.62434196,15.39908314,15.1307621,14.78411007,14.50047493,14.09136009,13.93806934
3/25/2025,2480.714286,0,3827.428571,0,4753.285714,0,51050.42857,0,46.14285714,0,1647.142857,0,216.7142857,0,26121.42857,0.285714286,19285.71429,0,0,18.2393055,17.66850662,17.30798531,16.95191574,16.59693527,16.25020218,15.94976425,15.61391258,15.36232471,15.06963825,14.72249699,14.43820381,14.05437851,13.82549286
3/26/2025,2324.142857,0,3730.714286,0,4618,0,50820.57143,0,45.71428571,0,1592.857143,0,214.1428571,0,25983.33333,0.142857143,19214.28571,0,0,18.02786827,17.54630661,17.24173737,16.77704048,16.36001968,16.01799202,15.68542767,15.40593052,15.13683033,14.86932373,14.63739872,14.32104015,14.03213215,13.8230238
3/27/2025,2110.142857,0,3634.571429,0,4415.571429,0,50182.14286,0,44.57142857,0,1594.285714,0,212,0,25700,0,18985.71429,0,0,17.80858803,17.24855042,16.8977108,16.52280617,16.17086601,15.84715462,15.49460411,15.23683643,14.93582153,14.57240391,14.41393375,14.11463928,13.91579533,13.73979187
3/28/2025,2082,0,3536.285714,0,4220.285714,0,49317.28571,0,43.42857143,0,1621.428571,0,211.4285714,0,25257.14286,0,18657.14286,0,0,17.55023766,17.05223465,16.58303833,16.2792778,15.96115303,15.5507822,15.24795723,15.0048008,14.66236591,14.32346439,14.12591839,13.86773682,13.47185326,13.06332397
3/29/2025,1952.571429,0,3538.142857,0,4018.571429,0,48316.71429,0,43,0,1640,0,210.2857143,0,24728.57143,0,18271.42857,0,0,17.30394745,16.84845543,16.40897751,16.07639503,15.63256645,15.21343803,14.9131918,14.64586544,14.48193932,14.09677696,13.8173914,13.6222353,13.17797279,12.65657616
3/30/2025,1824.428571,0,3538,0,3599.714286,0,47236.42857,0,41.85714286,0,1637.142857,0,210.2857143,0,24157.14286,0,17857.14286,0,0,17.78274536,17.46491241,17.14878845,16.74047279,16.47444534,16.02820969,15.56480694,15.4070034,15.1115303,14.85926914,14.65337372,14.31453323,14.10194588,13.40485001
3/31/2025,1695.285714,0,3541.571429,0,3404.571429,0,46244.28571,0,39.85714286,0,1691.428571,0,213.7142857,0,23628.57143,0,17500,0,0,17.44878197,17.13694191,16.76241493,16.25953865,16.17547798,15.76886463,15.34848309,15.10703659,14.76521587,14.47848606,14.19044304,13.97143269,13.71276474,13.14081383
4/1/2025,1566,0,3542.714286,0,3231.714286,0,45420.28571,0,38,0,1792.857143,0,239,0,23214.28571,0,17228.57143,0,0,16.93992805,16.63752174,16.22647667,15.94972134,15.67901325,15.31891727,15.02150059,14.7466898,14.40809917,14.09315968,13.85936165,13.26924419,12.89525223,12.7165575
4/2/2025,1480.285714,0,3541.285714,0,3076.714286,0,44982.14286,0,36,0,1924.285714,0,261.2857143,0,22957.14286,0,17085.71429,0,0,17.04417992,16.64380646,16.29746437,15.91052437,15.34881687,15.1032877,14.8307991,14.54354382,14.3908453,14.11915874,13.96715736,13.32685757,12.85930729,12.67312431
4/3/2025,1523.285714,0,3539.714286,0,2925.142857,0,44890.28571,0,33.71428571,0,1980,0,284.2857143,0,22857.14286,0,17057.14286,0,0,17.06959152,16.82736588,16.44806671,16.09702873,15.53295517,15.37818336,15.06314659,14.79424667,14.55747318,14.24134541,14.07188606,13.42215061,13.03093243,12.93471527
4/4/2025,1679.428571,0,3538.571429,0,2805.428571,0,45011.57143,0,31.42857143,0,1990,0,306.4285714,0,22871.42857,0,17128.57143,0,0,17.60677338,17.1993866,16.85526848,16.25489807,15.92786884,15.72861862,15.38375759,15.13643837,14.88270473,14.63930035,14.38913441,14.25797558,14.00384521,13.72719383
4/5/2025,1850.714286,0,3535,0,2688.571429,0,45204.42857,0,28.42857143,0,2001.428571,0,328.8571429,0,23000,0,17242.85714,0,0,17.91787529,17.62775803,17.21769714,16.80763435,16.33366013,16.10005569,15.91934013,15.61136913,15.41826344,15.15797138,14.67250919,14.44842339,14.16248512,13.9432745
4/6/2025,2022.142857,0,3531.857143,0,2589.142857,0,45856.14286,0,26.57142857,0,2024.285714,0,350,0,23300,0,17471.42857,0,0,18.3238945,17.87950516,17.48175621,17.14656639,16.80315399,16.50058556,16.26425171,15.97471237,15.75278854,15.51549149,15.2148428,14.86503792,14.49802971,14.17584324
4/7/2025,2208.714286,0,3527.571429,0,2493.571429,0,46406.71429,0,25,0,1982.857143,0,368.2857143,0,23628.57143,0,17671.42857,0,0,18.36155701,17.81129456,17.42337036,17.09653664,16.7694416,16.50837326,16.2949028,15.95334625,15.66060352,15.39622879,15.10728359,14.71044731,14.42825508,14.15353489
4/8/2025,2409,0,3519.857143,0,2399.857143,0,46770.57143,0,23.28571429,0,1867.142857,0,365,0,23842.85714,0,17800,0,0,18.4791832,17.95918846,17.48109055,17.11944771,16.82710457,16.43613434,16.22090149,15.9005928,15.61363316,15.35392761,15.059659,14.62417603,14.25623035,13.99366856
4/9/2025,2579.714286,0,3507.285714,0,2327.714286,0,46805.42857,0,22.42857143,0,1705.714286,0,364.2857143,0,23928.57143,0,17814.28571,0,0,18.59424591,18.11860466,17.76292229,17.41323853,17.17782974,16.79159737,16.52221107,16.16551018,15.87453079,15.55053997,15.26903248,14.89062023,14.56919956,14.19421291
4/10/2025,2379.285714,0,3496.285714,0,2272.285714,0,46646,0,24.71428571,0,1611.428571,0,363.8571429,0,23914.28571,0,17757.14286,0,0,18.3572998,17.94869423,17.63339043,17.30276299,17.07628059,16.73179626,16.45854187,16.12147331,15.76928139,15.50081062,15.17787838,14.80383396,14.50206661,14.16793633
4/11/2025,2079.571429,0,3486,0,2206.285714,0,46424.28571,0,30.85714286,0,1555.714286,0,363.4285714,0,23857.14286,0,17657.14286,0,0,18.36027145,18.00139427,17.67739487,17.46048546,17.1812706,16.79025269,16.47313118,16.13132858,15.77117157,15.48740292,15.18449783,14.85859299,14.55494499,14.1794548
4/12/2025,1778.857143,0,3477.714286,0,2156.714286,0,46170.57143,0,38.14285714,0,1514.285714,0,363.4285714,0,23714.28571,0,17542.85714,0,0,18.06801414,17.78046799,17.44307899,17.22099876,16.92569733,16.4840126,16.16385651,15.89624214,15.59168625,15.2762928,14.99182224,14.6245575,14.38934803,13.96608067
4/13/2025,1478.142857,0,3471.142857,0,2125.142857,0,45531.28571,0,44,0,1474.285714,0,363.4285714,0,23442.85714,0,17342.85714,0,0,18.0970459,17.81170654,17.42975235,17.06691742,16.8108387,16.38260651,16.07159424,15.77080345,15.41571808,15.14771175,14.75831413,14.54420471,14.28730679,13.98730278
4/14/2025,1178.571429,0,3464.714286,0,2105.571429,0,44936.57143,0,49.28571429,0,1420,0,363.2857143,0,23085.71429,0,17114.28571,0,0,17.57506943,17.24067497,16.63061714,16.27812386,16.02711105,15.65171814,15.22841454,14.98000908,14.67398548,14.40997982,13.89383888,13.43913937,12.99316597,12.79068184
4/15/2025,878.7142857,0,3468.428571,0,2097.428571,0,44257.71429,0,54.28571429,0,1355.714286,0,363,0,22728.57143,0,16857.14286,0,0,17.29559898,16.75751877,16.33152771,15.99847698,15.77432442,15.38899612,15.12208176,14.75316906,14.34127617,14.13185978,13.61597347,13.00137043,12.48537159,11.71435642
4/16/2025,593.4285714,0,3477.714286,0,2086.428571,0,43485.85714,0,60.57142857,0,1281.428571,0,337.7142857,0,22300,0,16571.42857,0,0,15.98459053,15.4912796,14.93102074,14.61651897,14.18008518,13.94999981,13.5437603,13.17201424,12.90171051,12.5934391,12.02395153,11.47840977,10.86953163,10.26804638
4/17/2025,594.1428571,0,3482.285714,0,2082.571429,0,42366.14286,0,67.28571429,0,1208.857143,0,305.5714286,0,21700,0,16185.71429,0,0,15.37031174,14.994874,14.4414072,14.1452179,13.76760006,13.52997398,13.12287521,12.78356743,12.52543545,12.20382214,11.65644836,11.17549801,10.65319252,10.18782806
4/18/2025,594,0,3118.285714,0,2079.857143,0,40937.14286,0,75.42857143,0,1138,0,275.4285714,0,20957.14286,0,15700,0,0,15.96507835,15.32531357,14.75419331,14.36342716,13.82985878,13.35096645,12.98439121,12.59939003,12.24445057,12.11031628,11.78952885,11.38313675,10.85068703,10.58793163
4/19/2025,594.2857143,0,2754.857143,0,2107.714286,0,39626.28571,0,83.28571429,0,1065.142857,0,246.1428571,0,20271.42857,0,15242.85714,0,0,14.1916275,13.67290306,13.10159492,12.64463329,12.31454849,12.12791443,11.84169292,11.41012478,11.16248703,10.91172409,10.66492748,10.37175751,10.05890465,9.739255905
4/20/2025,594.5714286,0,2522.285714,0,2160.714286,0,38411.14286,0,90,0,996.4285714,0,216.1428571,0,19642.85714,0,14814.28571,0,0,13.73046112,13.29435253,12.77268791,12.41631508,12.08385754,11.73584461,11.35763073,11.07614708,10.82600212,10.51002884,10.18663979,9.906499863,9.656166077,9.155808449
4/21/2025,593.4285714,0,2157.285714,0,2210.142857,0,37233.71429,0,94.42857143,0,936.1428571,0,186.2857143,0,19057.14286,0,14414.28571,0,0,12.84200191,12.61229897,12.16917133,11.93284512,11.58905315,11.27893543,10.88905144,10.66471863,10.39216805,10.20226192,9.836624146,9.489450455,8.979546547,8.472518921
4/22/2025,593.2857143,0,1785.428571,0,2236.571429,0,36187.28571,0,99.85714286,0,885.1428571,0,157.7142857,0,18500,0,14028.57143,0,0,11.91575432,11.80992031,11.4878912,11.20831776,10.81289101,10.54027081,10.3321991,10.09751797,9.872950554,9.697622299,9.083204269,8.702502251,8.266322136,7.761600494
4/23/2025,593.7142857,0,1411.857143,0,2252.285714,0,35007.28571,0,107.5714286,0,840.2857143,0,157.4285714,0,17914.28571,0,13585.71429,0,0,11.48111725,11.28273582,10.93433666,10.47373962,10.14843845,9.740303993,9.382890701,8.916806221,8.729522705,8.517918587,8.354938507,7.778249264,7.584369183,7.294378281
4/24/2025,593.2857143,0,1042,0,2252.571429,0,33714.42857,0,120,0,798.1428571,0,236.7142857,0,17300,0,13071.42857,0,0,11.03381443,10.75207329,10.10877419,9.7584095,9.374664307,8.801596642,8.386030197,7.675424099,7.661685467,7.30454731,7.331791401,6.426506042,5.999407291,5.445872784
4/25/2025,593.2857143,0,1172.285714,0,2271.285714,0,32299.42857,0,132.4285714,0,759.1428571,0,327.1428571,0,16614.28571,0,12495.71429,0,0,11.56642532,11.29716301,10.94774151,10.46466446,10.0734129,9.837017059,9.451993942,8.94834137,8.69084549,8.422370911,8.265163422,7.718090534,7.419541836,6.979541779
4/26/2025,593.4285714,0,1259.857143,0,2310,0,30535.85714,0,143.4285714,0,725.4285714,0,401.2857143,0,15757.14286,0,11782.85714,0,0,11.32832336,10.99463367,10.63951778,10.19948196,9.737095833,9.502991676,9.091202736,8.591191292,8.445514679,8.014745712,7.918577671,7.378304005,7.186890602,6.664799213
4/27/2025,594,0,1129.857143,0,2344.285714,0,28581,0,155,0,700.2857143,0,450.5714286,0,14785.71429,0,10987.14286,0,0,10.91955853,10.38445473,10.13758945,9.598352432,9.131560326,8.695701599,8.117645264,7.585361481,7.510649681,6.99614048,6.927174568,6.424077988,6.127333641,5.827931881
4/28/2025,594.2857143,0,1131.142857,0,2342.571429,0,26550,0,165.7142857,0,675,0,480.7142857,0,13785.71429,0,10147.14286,0,0,10.85253811,10.35016918,10.13411045,9.616897583,9.179873466,8.713866234,8.114210129,7.547744751,7.464990139,6.84003067,6.806957722,6.291254997,6.056185246,5.540410519
